State,Year,Crop,Area,Rain,Production
7,2000,49,30,1097.2,10
7,2000,35,660,1097.2,510
7,2000,90,20,1097.2,60
7,2000,12,260,1097.2,1680
7,2000,2,60,1097.2,190
7,2000,52,108,1097.2,6492.3
7,2000,67,730,1097.2,6090
7,2000,86,100,1097.2,80
7,2000,89,1820,1097.2,4380
7,2000,39,34030,1097.2,62400
7,2001,78,4370,1672.5,3100
7,2001,57,1170,1672.5,560
7,2001,32,890,1672.5,520
7,2001,7,640,1672.5,1310
7,2001,17,491,1672.5,582.2
7,2001,79,1189,1672.5,334.1
7,2001,66,2070,1672.5,930
7,2001,30,4771,1672.5,6685.9
7,2001,41,2408,1672.5,705.5
7,2001,71,1680,1672.5,840
7,2001,83,3879,1672.5,3291.7
7,2001,39,41000,1672.5,81000
7,2001,20,1984,1672.5,634.3
7,2001,91,1120,1672.5,510
7,2001,23,2695,1672.5,536.3
7,2001,32,50,1672.5,30
7,2001,101,90,1672.5,60
7,2001,56,3550,1672.5,1740
7,2001,34,300,1672.5,190
7,2001,105,575,1672.5,46
7,2001,103,370,1672.5,180
7,2001,49,60,1672.5,30
7,2001,35,1860,1672.5,1470
7,2001,90,70,1672.5,220
7,2001,12,280,1672.5,2880
7,2001,47,11,1672.5,109
7,2001,52,247,1672.5,16257
7,2001,67,760,1672.5,6260
7,2001,86,110,1672.5,80
7,2001,89,2190,1672.5,5260
7,2002,78,4360,1102.8,4230
7,2002,57,1170,1102.8,540
7,2002,32,850,1102.8,600
7,2002,7,430,1102.8,870
7,2002,17,116,1102.8,102.6
7,2002,79,477,1102.8,88.7
7,2002,66,2100,1102.8,950
7,2002,30,8575,1102.8,10802.2
7,2002,41,817,1102.8,217.7
7,2002,56,1930,1102.8,970
7,2002,83,3280,1102.8,2495.8
7,2002,39,33000,1102.8,34000
7,2002,20,694,1102.8,157.4
7,2002,91,1680,1102.8,790
7,2002,23,1720,1102.8,292.4
7,2002,32,30,1102.8,20
7,2002,101,70,1102.8,50
7,2002,56,3140,1102.8,1570
7,2002,34,390,1102.8,270
7,2002,105,219,1102.8,12.9
7,2002,103,330,1102.8,190
7,2002,49,30,1102.8,10
7,2002,35,1920,1102.8,1630
7,2002,90,50,1102.8,160
7,2002,12,250,1102.8,2580
7,2002,47,1,1102.8,3.8
7,2002,52,297,1102.8,16750.8
7,2002,67,2350,1102.8,19000
7,2002,86,100,1102.8,80
7,2002,89,580,1102.8,1370
7,2003,78,4370,1648.2,5030
7,2003,57,1050,1648.2,480
7,2003,32,900,1648.2,540
7,2003,7,450,1648.2,910
7,2003,17,481,1648.2,560.2
7,2003,79,756,1648.2,139.1
7,2003,66,2100,1648.2,950
7,2003,30,10558,1648.2,17505.6
7,2003,41,2325,1648.2,406.9
7,2003,56,1760,1648.2,880
7,2003,71,2060,1648.2,1480
7,2003,83,2418,1648.2,1719.7
7,2003,39,41000,1648.2,66000
7,2003,20,1154,1648.2,250
7,2003,91,1170,1648.2,530
7,2003,103,10,1648.2,10
7,2003,23,3170,1648.2,557.9
7,2003,32,20,1648.2,10
7,2003,101,70,1648.2,50
7,2003,56,3360,1648.2,1640
7,2003,34,450,1648.2,320
7,2003,105,159,1648.2,8.4
7,2003,103,500,1648.2,400
7,2003,49,40,1648.2,20
7,2003,35,1950,1648.2,1660
7,2003,90,80,1648.2,240
7,2003,12,340,1648.2,3520
7,2003,47,4,1648.2,42.1
7,2003,52,296,1648.2,16242.4
7,2003,67,2460,1648.2,20460
7,2003,86,100,1648.2,90
7,2003,89,570,1648.2,1330
7,2004,17,201,1290.4,157.8
7,2004,30,11233,1290.4,17347.4
7,2004,83,2912,1290.4,2425.7
7,2004,39,1000,1290.4,1000
7,2004,20,1,1290.4,0.1
7,2004,57,981,1290.4,451
7,2004,32,877,1290.4,500
7,2004,7,443,1290.4,891
7,2004,66,2085,1290.4,970
7,2004,91,1153,1290.4,542
7,2004,101,71,1290.4,48
7,2004,56,4534,1290.4,2176
7,2004,34,2464,1290.4,1765
7,2004,103,568,1290.4,373
7,2004,17,489,1290.4,534
7,2004,30,2,1290.4,2.4
7,2004,41,14,1290.4,2.3
7,2004,83,13,1290.4,6.4
7,2004,20,720,1290.4,144.7
7,2004,50,3,1290.4,0.5
7,2004,49,92,1290.4,46
7,2004,35,1812,1290.4,1540
7,2004,90,69,1290.4,215
7,2004,12,307,1290.4,3161
7,2004,67,2415,1290.4,20117
7,2004,86,106,1290.4,91
7,2004,89,597,1290.4,1405
7,2004,17,5,1290.4,7.2
7,2004,79,764,1290.4,171.9
7,2004,41,1040,1290.4,216.3
7,2004,47,1,1290.4,5.3
7,2004,83,4,1290.4,2.6
7,2004,105,75,1290.4,5
7,2004,39,35000,1290.4,61000
7,2004,20,35,1290.4,7.2
7,2004,52,268,1290.4,12569.2
7,2004,23,2559,1290.4,504.1
7,2005,17,43,1503.4,30.3
7,2005,30,8198,1503.4,12964.2
7,2005,83,2535,1503.4,1898.7
7,2005,39,1000,1503.4,1000
7,2005,20,4,1503.4,0.3
7,2005,17,35,1503.4,29.3
7,2005,83,14,1503.4,8
7,2005,20,791,1503.4,139.2
7,2005,17,2,1503.4,1.3
7,2005,79,688,1503.4,129.3
7,2005,41,1524,1503.4,189
7,2005,83,54,1503.4,26.5
7,2005,105,95,1503.4,5.2
7,2005,39,32000,1503.4,46000
7,2005,20,15,1503.4,2.9
7,2005,52,204,1503.4,12421.4
7,2005,23,2425,1503.4,400.1
7,2006,17,66,1716.9,53.3
7,2006,30,9286,1716.9,14254.4
7,2006,41,4,1716.9,0.6
7,2006,83,2343,1716.9,1661.2
7,2006,39,1000,1716.9,1000
7,2006,17,42,1716.9,51.8
7,2006,83,10,1716.9,5.7
7,2006,39,1000,1716.9,1000
7,2006,20,617,1716.9,108.6
7,2006,17,22,1716.9,16.7
7,2006,79,326,1716.9,71.4
7,2006,30,2,1716.9,1.7
7,2006,41,1669,1716.9,290.4
7,2006,47,1,1716.9,3.4
7,2006,83,59,1716.9,31.2
7,2006,105,52,1716.9,5.2
7,2006,39,37000,1716.9,66000
7,2006,20,13,1716.9,4.2
7,2006,52,219,1716.9,12518.9
7,2006,23,2474,1716.9,519.5
7,2007,17,61,1633.8,44.7
7,2007,30,7942,1633.8,13866.4
7,2007,83,2133,1633.8,1608.3
7,2007,39,1000,1633.8,1000
7,2007,20,9,1633.8,1.1
7,2007,23,3,1633.8,0.2
7,2007,17,157,1633.8,142.2
7,2007,41,1,1633.8,0.2
7,2007,83,43,1633.8,26.9
7,2007,39,1000,1633.8,1000
7,2007,20,2101,1633.8,376.1
7,2007,17,1,1633.8,1
7,2007,79,613,1633.8,126.3
7,2007,30,3,1633.8,3.5
7,2007,41,2238,1633.8,364.8
7,2007,47,8,1633.8,84.2
7,2007,83,75,1633.8,37.7
7,2007,105,56,1633.8,5.3
7,2007,39,38000,1633.8,72000
7,2007,20,28,1633.8,3.5
7,2007,52,197,1633.8,11084.6
7,2007,23,2979,1633.8,601.8
7,2008,17,15,1538.9,11.2
7,2008,30,6704,1538.9,10329.7
7,2008,83,1524,1538.9,1106.4
7,2008,39,1000,1538.9,1000
7,2008,23,5,1538.9,1.6
7,2008,17,244,1538.9,240.6
7,2008,41,4,1538.9,0.5
7,2008,83,18,1538.9,10.8
7,2008,20,468,1538.9,82.4
7,2008,17,5,1538.9,4.6
7,2008,79,466,1538.9,86.2
7,2008,41,943,1538.9,150.9
7,2008,47,2,1538.9,18
7,2008,83,81,1538.9,43.3
7,2008,105,51,1538.9,3.1
7,2008,39,35000,1538.9,42000
7,2008,20,23,1538.9,4.1
7,2008,52,141,1538.9,7501.2
7,2008,23,2558,1538.9,381.1
7,2009,17,42,1330.3,31
7,2009,30,9062,1330.3,11521.7
7,2009,41,3,1330.3,4.5
7,2009,83,1756,1330.3,1317
7,2009,20,21,1330.3,2
7,2009,17,292,1330.3,337.3
7,2009,79,1,1330.3,0.2
7,2009,30,1,1330.3,1.1
7,2009,41,1,1330.3,0.2
7,2009,83,9,1330.3,4.6
7,2009,20,1390,1330.3,297.5
7,2009,17,6,1330.3,5.8
7,2009,79,595,1330.3,121.4
7,2009,41,1295,1330.3,246.1
7,2009,47,11,1330.3,35
7,2009,83,48,1330.3,27.6
7,2009,105,81,1330.3,6.2
7,2009,39,32000,1330.3,48000
7,2009,20,2,1330.3,0.3
7,2009,52,72,1330.3,3945.6
7,2009,23,2471,1330.3,434.9
7,2010,17,22,1291.9,21.6
7,2010,30,9357,1291.9,14375.2
7,2010,41,2,1291.9,0.4
7,2010,83,1626,1291.9,1308.9
7,2010,39,1000,1291.9,1000
7,2010,20,3,1291.9,0.5
7,2010,23,2,1291.9,0.3
7,2010,17,247,1291.9,309.7
7,2010,30,1,1291.9,1.4
7,2010,41,50,1291.9,7.8
7,2010,83,39,1291.9,27.6
7,2010,20,982,1291.9,174.8
7,2010,23,38,1291.9,5.3
7,2010,17,2,1291.9,1.9
7,2010,79,556,1291.9,112.3
7,2010,41,911,1291.9,144.8
7,2010,83,13,1291.9,9.3
7,2010,105,51,1291.9,3.8
7,2010,39,37000,1291.9,73000
7,2010,20,36,1291.9,8.9
7,2010,52,152,1291.9,9705.2
7,2010,23,1984,1291.9,341.2
7,2011,17,43,1346.2,41.6
7,2011,30,10309,1346.2,19913.8
7,2011,83,1320,1346.2,1145.8
7,2011,17,242,1346.2,290.4
7,2011,30,2,1346.2,2.6
7,2011,83,26,1346.2,18.3
7,2011,20,601,1346.2,161.1
7,2011,23,5,1346.2,0.9
7,2011,17,2,1346.2,2.4
7,2011,79,334,1346.2,43.1
7,2011,41,591,1346.2,147.8
7,2011,56,241,1346.2,16.1
7,2011,83,31,1346.2,10.6
7,2011,105,48,1346.2,1.9
7,2011,39,36000,1346.2,37000
7,2011,20,5,1346.2,0.2
7,2011,52,82,1346.2,6142.9
7,2011,23,1454,1346.2,165.8
7,2012,17,88,1405.9,86.6
7,2012,30,11103,1405.9,21253.5
7,2012,83,1018,1405.9,798.1
7,2012,17,172,1405.9,216.7
7,2012,30,1,1405.9,1.8
7,2012,41,34,1405.9,8.5
7,2012,83,26,1405.9,17.8
7,2012,39,67000,1405.9,1000
7,2012,20,730,1405.9,189.1
7,2012,23,7,1405.9,1.6
7,2012,17,5,1405.9,5.6
7,2012,79,367,1405.9,74.1
7,2012,30,1,1405.9,1.3
7,2012,41,1269,1405.9,346.4
7,2012,83,2,1405.9,1.7
7,2012,105,52,1405.9,3.6
7,2012,39,32000,1405.9,67000
7,2012,52,55,1405.9,3132.8
7,2012,23,3225,1405.9,638.6
7,2013,17,199,1632.4,198.4
7,2013,30,11836,1632.4,13520.5
7,2013,83,1060,1632.4,813
7,2013,17,313,1632.4,333.7
7,2013,41,1,1632.4,0.1
7,2013,83,7,1632.4,5.2
7,2013,39,1000,1632.4,1000
7,2013,20,1013,1632.4,207.7
7,2013,79,537,1632.4,107.4
7,2013,41,2370,1632.4,540.4
7,2013,83,1,1632.4,0.8
7,2013,105,45,1632.4,3.4
7,2013,39,37000,1632.4,33000
7,2013,20,12,1632.4,1.4
7,2013,52,65,1632.4,4342
7,2013,23,2842,1632.4,525.8
7,2014,17,37,1536.9,40.4
7,2014,30,14921,1536.9,16025.6
7,2014,83,864,1536.9,620.4
7,2014,17,43,1536.9,37.2
7,2014,30,3,1536.9,3.4
7,2014,83,11,1536.9,6.9
7,2014,20,1148,1536.9,250.3
7,2014,79,301,1536.9,61.1
7,2014,41,2477,1536.9,557.3
7,2014,47,20,1536.9,239.4
7,2014,83,11,1536.9,8.1
7,2014,105,40,1536.9,3.8
7,2014,39,37000,1536.9,55000
7,2014,52,47,1536.9,2494.1
7,2014,23,2680,1536.9,514.6
7,2015,17,25,1210.1,22.7
7,2015,30,14990,1210.1,31690.4
7,2015,83,727,1210.1,592.5
7,2015,17,94,1210.1,120.6
7,2015,83,15,1210.1,10.5
7,2015,39,1000,1210.1,1000
7,2015,20,857,1210.1,186.8
7,2015,79,388,1210.1,73.7
7,2015,30,21,1210.1,57.4
7,2015,41,1493,1210.1,304.6
7,2015,47,10,1210.1,77.5
7,2015,83,64,1210.1,36.9
7,2015,105,103,1210.1,9.4
7,2015,39,36000,1210.1,35000
7,2015,20,4,1210.1,0.7
7,2015,52,122,1210.1,6856.4
7,2015,23,2273,1210.1,347.8
7,1997,78,63,1504.5,7
7,1997,17,3292,1504.5,3098
7,1997,61,10,1504.5,10
7,1997,30,537,1504.5,586
7,1997,85,2670,1504.5,3869
7,1997,83,7393,1504.5,5531
7,1997,20,225,1504.5,27
7,1997,23,546,1504.5,91
7,1997,50,53,1504.5,58
7,1997,78,143,1504.5,41
7,1997,17,1942,1504.5,2388
7,1997,79,8,1504.5,2
7,1997,30,16,1504.5,14
7,1997,85,245,1504.5,406
7,1997,83,335,1504.5,281
7,1997,20,6026,1504.5,1162
7,1997,23,86,1504.5,21
7,1997,47,292,1504.5,2402
7,1997,78,57061,1504.5,11355
7,1997,17,409,1504.5,473
7,1997,79,3715,1504.5,862
7,1997,30,21,1504.5,2
7,1997,85,266285,1504.5,398674
7,1997,83,176,1504.5,118
7,1997,20,465,1504.5,62
7,1997,52,1384,1504.5,133036
7,1997,23,6334,1504.5,1254
7,1998,17,2761,1357.1,2927
7,1998,30,658,1357.1,770
7,1998,83,7297,1357.1,6371
7,1998,39,2725,1357.1,4615
7,1998,23,306,1357.1,40
7,1998,17,2888,1357.1,3394
7,1998,30,2,1357.1,3
7,1998,41,2567,1357.1,295
7,1998,83,534,1357.1,415
7,1998,39,1495,1357.1,2543
7,1998,20,1265,1357.1,200
7,1998,23,450,1357.1,52
7,1998,50,1,1357.1,2
7,1998,17,152,1357.1,253
7,1998,79,3485,1357.1,634
7,1998,41,51071,1357.1,8580
7,1998,47,163,1357.1,1516
7,1998,83,50,1357.1,37
7,1998,105,76,1357.1,6
7,1998,39,265872,1357.1,464180
7,1998,20,276,1357.1,35
7,1998,52,2465,1357.1,231745
7,1998,23,11394,1357.1,1903
7,1999,39,2000,1484.3,3000
7,1999,78,7950,1484.3,2460
7,1999,57,410,1484.3,260
7,1999,32,1690,1484.3,690
7,1999,45,2440,1484.3,1690
7,1999,35,1590,1484.3,1050
7,1999,7,170,1484.3,230
7,1999,17,7270,1484.3,3170
7,1999,66,590,1484.3,380
7,1999,30,8240,1484.3,9270
7,1999,1,1580,1484.3,3370
7,1999,41,2660,1484.3,750
7,1999,56,100,1484.3,30
7,1999,83,43150,1484.3,35430
7,1999,20,14340,1484.3,4420
7,1999,91,1850,1484.3,1100
7,1999,103,30,1484.3,10
7,1999,67,1770,1484.3,13270
7,1999,89,90,1484.3,170
7,1999,23,15120,1484.3,4280
7,1999,32,470,1484.3,260
7,1999,49,530,1484.3,230
7,1999,35,3310,1484.3,3330
7,1999,90,280,1484.3,810
7,1999,101,210,1484.3,120
7,1999,17,9160,1484.3,16290
7,1999,79,23350,1484.3,9180
7,1999,37,220,1484.3,90
7,1999,30,510,1484.3,700
7,1999,41,122710,1484.3,50190
7,1999,56,600,1484.3,240
7,1999,83,4420,1484.3,4800
7,1999,105,1560,1484.3,730
7,1999,20,15840,1484.3,6800
7,1999,103,1030,1484.3,530
7,1999,67,690,1484.3,3660
7,1999,23,34170,1484.3,15550
7,1999,50,180,1484.3,350
7,1999,39,1780,1484.3,3010
7,1999,12,1900,1484.3,14440
7,1999,47,230,1484.3,1730
7,1999,2,2520,1484.3,4910
7,1999,39,267000,1484.3,199000
7,1999,52,3510,1484.3,190140
7,2000,39,2800,1097.2,3430
7,2000,78,9690,1097.2,8140
7,2000,57,560,1097.2,350
7,2000,32,1390,1097.2,820
7,2000,45,2440,1097.2,3590
7,2000,7,620,1097.2,1270
7,2000,17,6083,1097.2,6126.5
7,2000,79,2010,1097.2,373.9
7,2000,66,560,1097.2,340
7,2000,30,642,1097.2,719.3
7,2000,1,1530,1097.2,4920
7,2000,41,36166,1097.2,5512.1
7,2000,56,170,1097.2,80
7,2000,83,7409,1097.2,6433.9
7,2000,20,811,1097.2,111.3
7,2000,91,1720,1097.2,950
7,2000,103,20,1097.2,10
7,2000,23,5613,1097.2,989.5
7,2000,32,250,1097.2,150
7,2000,101,110,1097.2,70
7,2000,37,110,1097.2,50
7,2000,56,380,1097.2,190
7,2000,34,145,1097.2,82
7,2000,105,40,1097.2,3.9
7,2000,103,290,1097.2,180
7,2000,39,1380,1097.2,1790
7,2000,49,270,1097.2,130
7,2000,35,4350,1097.2,3790
7,2000,90,150,1097.2,460
7,2000,12,810,1097.2,5270
7,2000,47,194,1097.2,1637
7,2000,2,2670,1097.2,9350
7,2000,52,2464,1097.2,165964.3
7,2000,67,2820,1097.2,20860
7,2000,89,1800,1097.2,4320
7,2000,39,273140,1097.2,330390
7,2001,78,11620,1672.5,8600
7,2001,57,430,1672.5,300
7,2001,32,1410,1672.5,780
7,2001,7,780,1672.5,1600
7,2001,17,3736,1672.5,4041.9
7,2001,79,2746,1672.5,609.7
7,2001,66,560,1672.5,340
7,2001,30,761,1672.5,906.7
7,2001,41,57675,1672.5,13634.4
7,2001,56,60,1672.5,30
7,2001,83,4501,1672.5,3945.8
7,2001,39,290000,1672.5,632000
7,2001,20,2330,1672.5,510.7
7,2001,91,1790,1672.5,980
7,2001,103,20,1672.5,10
7,2001,23,9511,1672.5,2250.4
7,2001,32,330,1672.5,200
7,2001,101,120,1672.5,80
7,2001,37,160,1672.5,70
7,2001,56,660,1672.5,330
7,2001,34,2230,1672.5,1350
7,2001,105,45,1672.5,3
7,2001,65,20,1672.5,10
7,2001,103,720,1672.5,510
7,2001,50,1,1672.5,0.3
7,2001,49,280,1672.5,140
7,2001,35,4650,1672.5,4040
7,2001,90,190,1672.5,610
7,2001,12,820,1672.5,6220
7,2001,47,138,1672.5,1340.4
7,2001,52,1506,1672.5,116490.6
7,2001,67,2850,1672.5,23690
7,2001,89,1940,1672.5,4660
7,2002,78,9150,1102.8,5780
7,2002,57,370,1102.8,180
7,2002,32,1160,1102.8,440
7,2002,7,90,1102.8,190
7,2002,17,3803,1102.8,4202.1
7,2002,79,1753,1102.8,257.7
7,2002,66,630,1102.8,320
7,2002,30,572,1102.8,607.7
7,2002,41,35020,1102.8,5525.8
7,2002,56,120,1102.8,40
7,2002,83,4625,1102.8,3670.9
7,2002,39,254000,1102.8,222000
7,2002,20,3923,1102.8,576.1
7,2002,91,1410,1102.8,640
7,2002,23,6789,1102.8,1207.3
7,2002,32,70,1102.8,40
7,2002,101,70,1102.8,40
7,2002,37,110,1102.8,60
7,2002,56,340,1102.8,150
7,2002,34,1430,1102.8,800
7,2002,105,31,1102.8,0.9
7,2002,103,160,1102.8,110
7,2002,49,300,1102.8,150
7,2002,35,5000,1102.8,4400
7,2002,90,200,1102.8,640
7,2002,12,900,1102.8,6830
7,2002,47,196,1102.8,1296.9
7,2002,52,1339,1102.8,85007.8
7,2002,67,8670,1102.8,71980
7,2002,89,130,1102.8,310
7,2003,78,11260,1648.2,6820
7,2003,57,330,1648.2,200
7,2003,32,1320,1648.2,670
7,2003,7,120,1648.2,250
7,2003,17,4121,1648.2,5607.6
7,2003,79,2493,1648.2,510.6
7,2003,66,360,1648.2,220
7,2003,30,673,1648.2,774.1
7,2003,41,56336,1648.2,12731.9
7,2003,71,1050,1648.2,530
7,2003,83,4882,1648.2,4166.5
7,2003,39,289000,1648.2,447000
7,2003,20,3013,1648.2,484.4
7,2003,91,1480,1648.2,810
7,2003,23,8991,1648.2,1890.3
7,2003,32,200,1648.2,100
7,2003,101,200,1648.2,130
7,2003,37,110,1648.2,40
7,2003,56,460,1648.2,230
7,2003,34,2310,1648.2,1420
7,2003,105,39,1648.2,4.4
7,2003,103,160,1648.2,100
7,2003,49,310,1648.2,150
7,2003,35,4550,1648.2,4000
7,2003,90,210,1648.2,670
7,2003,12,930,1648.2,7010
7,2003,47,192,1648.2,1619.5
7,2003,52,1858,1648.2,136288
7,2003,67,8740,1648.2,73740
7,2003,89,130,1648.2,310
7,2004,17,1856,1290.4,1779.9
7,2004,30,1350,1290.4,1529.1
7,2004,41,8,1290.4,0.7
7,2004,83,4281,1290.4,3651.7
7,2004,39,1000,1290.4,2000
7,2004,23,292,1290.4,39.4
7,2004,57,271,1290.4,167
7,2004,32,1267,1290.4,790
7,2004,7,113,1290.4,233
7,2004,66,321,1290.4,198
7,2004,91,1331,1290.4,699
7,2004,32,197,1290.4,120
7,2004,101,292,1290.4,184
7,2004,37,160,1290.4,80
7,2004,56,286,1290.4,115
7,2004,34,2182,1290.4,1504
7,2004,65,5,1290.4,3
7,2004,103,274,1290.4,206
7,2004,17,3475,1290.4,4840.7
7,2004,79,17,1290.4,4.3
7,2004,30,5,1290.4,5
7,2004,41,81,1290.4,13.1
7,2004,83,123,1290.4,108.4
7,2004,39,1000,1290.4,2000
7,2004,20,3032,1290.4,600.3
7,2004,23,17,1290.4,3.7
7,2004,49,410,1290.4,202
7,2004,35,4267,1290.4,3750
7,2004,90,198,1290.4,634
7,2004,12,928,1290.4,7020
7,2004,67,8534,1290.4,71963
7,2004,89,134,1290.4,322
7,2004,17,51,1290.4,59.9
7,2004,79,1884,1290.4,354.2
7,2004,41,43030,1290.4,9122.4
7,2004,47,173,1290.4,1179.2
7,2004,83,42,1290.4,32.9
7,2004,105,29,1290.4,2.7
7,2004,39,257000,1290.4,380000
7,2004,20,328,1290.4,39.7
7,2004,52,2580,1290.4,199434
7,2004,23,6851,1290.4,1411.3
7,2005,17,2484,1503.4,2471.6
7,2005,30,638,1503.4,812
7,2005,41,12,1503.4,3.2
7,2005,83,5043,1503.4,4215.9
7,2005,39,1000,1503.4,1000
7,2005,20,4,1503.4,0.7
7,2005,23,413,1503.4,70.2
7,2005,17,4965,1503.4,7447.5
7,2005,79,4,1503.4,1.4
7,2005,30,4,1503.4,4.5
7,2005,41,423,1503.4,143.8
7,2005,83,131,1503.4,116.5
7,2005,39,1000,1503.4,1000
7,2005,20,4400,1503.4,1038.4
7,2005,23,187,1503.4,59.5
7,2005,17,22,1503.4,26.6
7,2005,79,2933,1503.4,566.1
7,2005,41,52618,1503.4,9576.5
7,2005,47,131,1503.4,1105.1
7,2005,83,139,1503.4,132.2
7,2005,105,161,1503.4,15
7,2005,39,246000,1503.4,337000
7,2005,20,423,1503.4,69.4
7,2005,52,1924,1503.4,151095.6
7,2005,23,7084,1503.4,1225.5
7,2006,17,2034,1716.9,2345.2
7,2006,30,1006,1716.9,1355.4
7,2006,41,84,1716.9,8.5
7,2006,83,3939,1716.9,3513.6
7,2006,39,1000,1716.9,2000
7,2006,20,6,1716.9,0.6
7,2006,23,179,1716.9,28.3
7,2006,17,3537,1716.9,4849.2
7,2006,30,7,1716.9,21.3
7,2006,41,54,1716.9,16.3
7,2006,83,107,1716.9,96.5
7,2006,20,3262,1716.9,596.9
7,2006,23,16,1716.9,5.5
7,2006,17,155,1716.9,179.6
7,2006,79,1999,1716.9,391.8
7,2006,41,45308,1716.9,9061.6
7,2006,47,96,1716.9,808.3
7,2006,83,62,1716.9,59.9
7,2006,105,192,1716.9,17.9
7,2006,39,273000,1716.9,569000
7,2006,20,394,1716.9,47.7
7,2006,52,1618,1716.9,132742.3
7,2006,23,5552,1716.9,1082.6
7,2007,17,1368,1633.8,1430.9
7,2007,30,853,1633.8,1190.4
7,2007,41,154,1633.8,22.2
7,2007,83,3750,1633.8,3510
7,2007,39,1000,1633.8,2000
7,2007,20,13,1633.8,5
7,2007,23,490,1633.8,78.9
7,2007,17,3694,1633.8,5493
7,2007,79,20,1633.8,3
7,2007,30,8,1633.8,13.7
7,2007,41,43,1633.8,20.9
7,2007,83,178,1633.8,184.2
7,2007,39,1000,1633.8,1000
7,2007,20,4158,1633.8,731.8
7,2007,23,6,1633.8,2.1
7,2007,50,4,1633.8,8.4
7,2007,17,253,1633.8,359.3
7,2007,79,2390,1633.8,492.3
7,2007,30,1,1633.8,0.7
7,2007,41,44542,1633.8,9264.7
7,2007,47,168,1633.8,1389.5
7,2007,83,49,1633.8,45.7
7,2007,105,15,1633.8,1.6
7,2007,39,271000,1633.8,609000
7,2007,20,147,1633.8,17.5
7,2007,52,1967,1633.8,155373.3
7,2007,23,7898,1633.8,1603.3
7,2008,17,1327,1538.9,1486.2
7,2008,30,453,1538.9,605.1
7,2008,41,8,1538.9,0.7
7,2008,83,3815,1538.9,3685.3
7,2008,39,3000,1538.9,4000
7,2008,20,5,1538.9,0.6
7,2008,23,425,1538.9,80.3
7,2008,17,2800,1538.9,3936.8
7,2008,79,2,1538.9,0.6
7,2008,30,5,1538.9,6.8
7,2008,41,38,1538.9,7.8
7,2008,83,130,1538.9,115.8
7,2008,20,1643,1538.9,305.6
7,2008,23,4,1538.9,1
7,2008,17,99,1538.9,131.2
7,2008,79,2534,1538.9,577.8
7,2008,30,1,1538.9,0.7
7,2008,41,47539,1538.9,10553.7
7,2008,47,150,1538.9,1323.6
7,2008,83,19,1538.9,23.5
7,2008,105,73,1538.9,7
7,2008,39,273000,1538.9,463000
7,2008,20,103,1538.9,11.8
7,2008,52,1738,1538.9,125674.8
7,2008,23,9240,1538.9,2134.4
7,2009,17,1010,1330.3,1219.1
7,2009,30,1063,1330.3,1597.5
7,2009,41,158,1330.3,22
7,2009,83,3528,1330.3,3503.3
7,2009,39,1000,1330.3,2000
7,2009,20,16,1330.3,2
7,2009,23,309,1330.3,70.1
7,2009,17,2061,1330.3,3099.7
7,2009,30,9,1330.3,12.2
7,2009,41,11,1330.3,3.7
7,2009,83,71,1330.3,73.1
7,2009,39,1000,1330.3,3000
7,2009,20,3248,1330.3,620.4
7,2009,23,8,1330.3,2
7,2009,17,102,1330.3,170.9
7,2009,79,3311,1330.3,781.4
7,2009,41,65836,1330.3,14418.1
7,2009,47,116,1330.3,1171.8
7,2009,83,10,1330.3,12.8
7,2009,105,10,1330.3,1.1
7,2009,39,276000,1330.3,558000
7,2009,20,128,1330.3,23.7
7,2009,52,513,1330.3,35778.2
7,2009,23,6808,1330.3,1463.7
7,2010,17,2048,1291.9,2271.2
7,2010,30,917,1291.9,1450.5
7,2010,41,6,1291.9,0.9
7,2010,83,4258,1291.9,4219.7
7,2010,39,1000,1291.9,2000
7,2010,20,29,1291.9,7.7
7,2010,23,185,1291.9,43.1
7,2010,17,1692,1291.9,2517.7
7,2010,79,12,1291.9,0.9
7,2010,30,7,1291.9,14.6
7,2010,41,185,1291.9,50
7,2010,83,68,1291.9,68.1
7,2010,39,2000,1291.9,2000
7,2010,20,2448,1291.9,472.5
7,2010,23,16,1291.9,5.4
7,2010,17,20,1291.9,29.1
7,2010,79,2884,1291.9,663.3
7,2010,30,4,1291.9,1.6
7,2010,41,45127,1291.9,9566.9
7,2010,47,63,1291.9,485.7
7,2010,83,14,1291.9,18.6
7,2010,105,23,1291.9,2.4
7,2010,39,271000,1291.9,428000
7,2010,20,205,1291.9,18.5
7,2010,52,1696,1291.9,115921.6
7,2010,23,5329,1291.9,980.5
7,2011,17,928,1346.2,1029.2
7,2011,30,1278,1346.2,2342.6
7,2011,83,2816,1346.2,2466.8
7,2011,39,1000,1346.2,1000
7,2011,20,69,1346.2,12
7,2011,23,62,1346.2,11
7,2011,17,952,1346.2,1337.6
7,2011,30,7,1346.2,29.7
7,2011,41,40,1346.2,11.4
7,2011,83,6,1346.2,4.7
7,2011,20,1039,1346.2,186
7,2011,17,100,1346.2,161.4
7,2011,79,886,1346.2,176.3
7,2011,30,7,1346.2,11.4
7,2011,41,22349,1346.2,4693.3
7,2011,47,44,1346.2,352.1
7,2011,105,8,1346.2,1.3
7,2011,39,261000,1346.2,152000
7,2011,20,33,1346.2,3.5
7,2011,52,1733,1346.2,129839.8
7,2011,23,2932,1346.2,689
7,2012,17,1173,1405.9,1310.2
7,2012,30,1009,1405.9,1725.5
